ISO3,Year,Variable,Value
CYM,2004,Other Fossil,0.45
CYM,2004,Other Renewables,0.0
CYM,2004,Solar,0.0
CYM,2004,Wind,0.0
CYM,2005,Bioenergy,0.0
CYM,2005,Coal,0.0
CYM,2005,Gas,0.0
CYM,2005,Hydro,0.0
CYM,2005,Nuclear,0.0
CYM,2005,Other Fossil,0.48
CYM,2005,Other Renewables,0.0
CYM,2005,Solar,0.0
CYM,2005,Wind,0.0
CYM,2006,Bioenergy,0.0
CYM,2006,Coal,0.0
CYM,2006,Gas,0.0
CYM,2006,Hydro,0.0
CYM,2006,Nuclear,0.0
CYM,2006,Other Fossil,0.56
CYM,2006,Other Renewables,0.0
CYM,2006,Solar,0.0
CYM,2006,Wind,0.0
CYM,2007,Bioenergy,0.0
CYM,2007,Coal,0.0
CYM,2007,Gas,0.0
CYM,2007,Hydro,0.0
CYM,2007,Nuclear,0.0
CYM,2007,Other Fossil,0.6
CYM,2007,Other Renewables,0.0
CYM,2007,Solar,0.0
CYM,2007,Wind,0.0
CYM,2008,Bioenergy,0.0
CYM,2008,Coal,0.0
CYM,2008,Gas,0.0
CYM,2008,Hydro,0.0
CYM,2008,Nuclear,0.0
CYM,2008,Other Fossil,0.62
CYM,2008,Other Renewables,0.0
CYM,2008,Solar,0.0
CYM,2008,Wind,0.0
CYM,2009,Bioenergy,0.0
CYM,2009,Coal,0.0
CYM,2009,Gas,0.0
CYM,2009,Hydro,0.0
CYM,2009,Nuclear,0.0
CYM,2009,Other Fossil,0.63
CYM,2009,Other Renewables,0.0
CYM,2009,Solar,0.0
CYM,2009,Wind,0.0
CYM,2010,Bioenergy,0.0
CYM,2010,Coal,0.0
CYM,2010,Gas,0.0
CYM,2010,Hydro,0.0
CYM,2010,Nuclear,0.0
CYM,2010,Other Fossil,0.62
CYM,2010,Other Renewables,0.0
CYM,2010,Solar,0.0
CYM,2010,Wind,0.0
CYM,2011,Bioenergy,0.0
CYM,2011,Coal,0.0
CYM,2011,Gas,0.0
CYM,2011,Hydro,0.0
CYM,2011,Nuclear,0.0
CYM,2011,Other Fossil,0.63
CYM,2011,Other Renewables,0.0
CYM,2011,Solar,0.0
CYM,2011,Wind,0.0
CYM,2012,Bioenergy,0.0
CYM,2012,Coal,0.0
CYM,2012,Gas,0.0
CYM,2012,Hydro,0.0
CYM,2012,Nuclear,0.0
CYM,2012,Other Fossil,0.61
CYM,2012,Other Renewables,0.0
CYM,2012,Solar,0.0
CYM,2012,Wind,0.0
CYM,2013,Bioenergy,0.0
CYM,2013,Coal,0.0
CYM,2013,Gas,0.0
CYM,2013,Hydro,0.0
CYM,2013,Nuclear,0.0
CYM,2013,Other Fossil,0.62
CYM,2013,Other Renewables,0.0
CYM,2013,Solar,0.0
CYM,2013,Wind,0.0
CYM,2014,Bioenergy,0.0
CYM,2014,Coal,0.0
CYM,2014,Gas,0.0
CYM,2014,Hydro,0.0
CYM,2014,Nuclear,0.0
CYM,2014,Other Fossil,0.62
CYM,2014,Other Renewables,0.0
CYM,2014,Solar,0.0
CYM,2014,Wind,0.0
CYM,2015,Bioenergy,0.0
CYM,2015,Coal,0.0
CYM,2015,Gas,0.0
CYM,2015,Hydro,0.0
CYM,2015,Nuclear,0.0
CYM,2015,Other Fossil,0.64
CYM,2015,Other Renewables,0.0
CYM,2015,Solar,0.0
CYM,2015,Wind,0.0
CYM,2016,Bioenergy,0.0
CYM,2016,Coal,0.0
CYM,2016,Gas,0.0
CYM,2016,Hydro,0.0
CYM,2016,Nuclear,0.0
CYM,2016,Other Fossil,0.67
CYM,2016,Other Renewables,0.0
CYM,2016,Solar,0.0
CYM,2016,Wind,0.0
CYM,2017,Bioenergy,0.0
CYM,2017,Coal,0.0
CYM,2017,Gas,0.0
CYM,2017,Hydro,0.0
CYM,2017,Nuclear,0.0
CYM,2017,Other Fossil,0.67
CYM,2017,Other Renewables,0.0
CYM,2017,Solar,0.01
CYM,2017,Wind,0.0
CYM,2018,Bioenergy,0.0
CYM,2018,Coal,0.0
CYM,2018,Gas,0.0
CYM,2018,Hydro,0.0
CYM,2018,Nuclear,0.0
CYM,2018,Other Fossil,0.66
CYM,2018,Other Renewables,0.0
CYM,2018,Solar,0.01
CYM,2018,Wind,0.0
CYM,2019,Bioenergy,0.0
CYM,2019,Coal,0.0
CYM,2019,Gas,0.0
CYM,2019,Hydro,0.0
CYM,2019,Nuclear,0.0
CYM,2019,Other Fossil,0.7
CYM,2019,Other Renewables,0.0
CYM,2019,Solar,0.02
CYM,2019,Wind,0.0
CYM,2020,Bioenergy,0.0
CYM,2020,Coal,0.0
CYM,2020,Gas,0.0
CYM,2020,Hydro,0.0
CYM,2020,Nuclear,0.0
CYM,2020,Other Fossil,0.67
CYM,2020,Other Renewables,0.0
CYM,2020,Solar,0.02
CYM,2020,Wind,0.0
CYM,2021,Bioenergy,0.0
CYM,2021,Coal,0.0
CYM,2021,Gas,0.0
CYM,2021,Hydro,0.0
CYM,2021,Nuclear,0.0
CYM,2021,Other Fossil,0.68
CYM,2021,Other Renewables,0.0
CYM,2021,Solar,0.02
CYM,2021,Wind,0.0
CYM,2022,Bioenergy,0.0
CYM,2022,Coal,0.0
CYM,2022,Gas,0.0
CYM,2022,Hydro,0.0
CYM,2022,Nuclear,0.0
CYM,2022,Other Fossil,0.68
CYM,2022,Other Renewables,0.0
CYM,2022,Solar,0.02
CYM,2022,Wind,0.0
CYM,2023,Bioenergy,0.0
CYM,2023,Coal,0.0
CYM,2023,Gas,0.0
CYM,2023,Hydro,0.0
CYM,2023,Nuclear,0.0
CYM,2023,Other Fossil,0.68
CYM,2023,Other Renewables,0.0
CYM,2023,Solar,0.02
CYM,2023,Wind,0.0
CYM,2024,Bioenergy,0.0
CYM,2024,Coal,0.0
CYM,2024,Gas,0.0
CYM,2024,Hydro,0.0
CYM,2024,Nuclear,0.0
CYM,2024,Other Fossil,0.68
CYM,2024,Other Renewables,0.0
CYM,2024,Solar,0.03
CYM,2024,Wind,0.0
CYP,2000,Bioenergy,0.0
CYP,2000,Coal,0.0
CYP,2000,Gas,0.0
CYP,2000,Hydro,0.0
CYP,2000,Nuclear,0.0
CYP,2000,Other Fossil,3.37
CYP,2000,Other Renewables,0.0
CYP,2000,Solar,0.0
CYP,2001,Bioenergy,0.0
CYP,2001,Coal,0.0
CYP,2001,Gas,0.0
CYP,2001,Hydro,0.0
CYP,2001,Nuclear,0.0
CYP,2001,Other Fossil,3.55
CYP,2001,Other Renewables,0.0
CYP,2001,Solar,0.0
CYP,2002,Bioenergy,0.0
CYP,2002,Coal,0.0
CYP,2002,Gas,0.0
CYP,2002,Hydro,0.0
CYP,2002,Nuclear,0.0
CYP,2002,Other Fossil,3.79
CYP,2002,Other Renewables,0.0
CYP,2002,Solar,0.0
CYP,2003,Bioenergy,0.0
CYP,2003,Coal,0.0
CYP,2003,Gas,0.0
CYP,2003,Hydro,0.0
CYP,2003,Nuclear,0.0
CYP,2003,Other Fossil,4.05
CYP,2003,Other Renewables,0.0
CYP,2003,Solar,0.0
CYP,2004,Bioenergy,0.0
CYP,2004,Coal,0.0
CYP,2004,Gas,0.0
CYP,2004,Hydro,0.0
CYP,2004,Nuclear,0.0
CYP,2004,Other Fossil,4.2
CYP,2004,Other Renewables,0.0
CYP,2004,Solar,0.0
CYP,2004,Wind,0.0
CYP,2005,Bioenergy,0.0
CYP,2005,Coal,0.0
CYP,2005,Gas,0.0
CYP,2005,Hydro,0.0
CYP,2005,Nuclear,0.0
CYP,2005,Other Fossil,4.38
CYP,2005,Other Renewables,0.0
CYP,2005,Solar,0.0
CYP,2005,Wind,0.0
CYP,2006,Bioenergy,0.0
CYP,2006,Coal,0.0
CYP,2006,Gas,0.0
CYP,2006,Hydro,0.0
CYP,2006,Nuclear,0.0
CYP,2006,Other Fossil,4.65
CYP,2006,Other Renewables,0.0
CYP,2006,Solar,0.0
CYP,2006,Wind,0.0
CYP,2007,Bioenergy,0.0
CYP,2007,Coal,0.0
CYP,2007,Gas,0.0
CYP,2007,Hydro,0.0
CYP,2007,Nuclear,0.0
CYP,2007,Other Fossil,4.87
CYP,2007,Other Renewables,0.0
CYP,2007,Solar,0.0
CYP,2007,Wind,0.0
CYP,2008,Bioenergy,0.01
CYP,2008,Coal,0.0
CYP,2008,Gas,0.0
CYP,2008,Hydro,0.0
CYP,2008,Nuclear,0.0
CYP,2008,Other Fossil,5.06
CYP,2008,Other Renewables,0.0
CYP,2008,Solar,0.0
CYP,2008,Wind,0.0
CYP,2009,Bioenergy,0.03
CYP,2009,Coal,0.0
CYP,2009,Gas,0.0
CYP,2009,Hydro,0.0
CYP,2009,Nuclear,0.0
CYP,2009,Other Fossil,5.18
CYP,2009,Other Renewables,0.0
CYP,2009,Solar,0.0
CYP,2009,Wind,0.0
CYP,2010,Bioenergy,0.04
CYP,2010,Coal,0.0
CYP,2010,Gas,0.0
CYP,2010,Hydro,0.0
CYP,2010,Nuclear,0.0
CYP,2010,Other Fossil,5.25
CYP,2010,Other Renewables,0.0
CYP,2010,Solar,0.01
CYP,2010,Wind,0.03
CYP,2011,Bioenergy,0.05
CYP,2011,Coal,0.0
CYP,2011,Gas,0.0
CYP,2011,Hydro,0.0
CYP,2011,Nuclear,0.0
CYP,2011,Other Fossil,4.75
CYP,2011,Other Renewables,0.0
CYP,2011,Solar,0.01
CYP,2011,Wind,0.11
CYP,2012,Bioenergy,0.05
CYP,2012,Coal,0.0
CYP,2012,Gas,0.0
CYP,2012,Hydro,0.0
CYP,2012,Nuclear,0.0
CYP,2012,Other Fossil,4.46
CYP,2012,Other Renewables,0.0
CYP,2012,Solar,0.02
CYP,2012,Wind,0.19
CYP,2013,Bioenergy,0.05
CYP,2013,Coal,0.0
CYP,2013,Gas,0.0
CYP,2013,Hydro,0.0
CYP,2013,Nuclear,0.0
CYP,2013,Other Fossil,3.96
CYP,2013,Other Renewables,0.0
CYP,2013,Solar,0.05
CYP,2013,Wind,0.23
CYP,2014,Bioenergy,0.05
CYP,2014,Coal,0.0
CYP,2014,Gas,0.0
CYP,2014,Hydro,0.0
CYP,2014,Nuclear,0.0
CYP,2014,Other Fossil,4.03
CYP,2014,Other Renewables,0.0
CYP,2014,Solar,0.08
CYP,2014,Wind,0.18
CYP,2015,Bioenergy,0.05
CYP,2015,Coal,0.0
CYP,2015,Gas,0.0
CYP,2015,Hydro,0.0
CYP,2015,Nuclear,0.0
CYP,2015,Other Fossil,4.14
CYP,2015,Other Renewables,0.0
CYP,2015,Solar,0.13
CYP,2015,Wind,0.22
CYP,2016,Bioenergy,0.05
CYP,2016,Coal,0.0
CYP,2016,Gas,0.0
CYP,2016,Hydro,0.0
CYP,2016,Nuclear,0.0
CYP,2016,Other Fossil,4.46
CYP,2016,Other Renewables,0.0
CYP,2016,Solar,0.15
CYP,2016,Wind,0.23
CYP,2017,Bioenergy,0.05
CYP,2017,Coal,0.0
CYP,2017,Gas,0.0
CYP,2017,Hydro,0.0
CYP,2017,Nuclear,0.0
CYP,2017,Other Fossil,4.57
CYP,2017,Other Renewables,0.0
CYP,2017,Solar,0.17
CYP,2017,Wind,0.21
CYP,2018,Bioenergy,0.06
CYP,2018,Coal,0.0
CYP,2018,Gas,0.0
CYP,2018,Hydro,0.0
CYP,2018,Nuclear,0.0
CYP,2018,Other Fossil,4.58
CYP,2018,Other Renewables,0.0
CYP,2018,Solar,0.2
CYP,2018,Wind,0.22
CYP,2019,Bioenergy,0.06
CYP,2019,Coal,0.0
CYP,2019,Gas,0.0
CYP,2019,Hydro,0.0
CYP,2019,Nuclear,0.0
CYP,2019,Other Fossil,4.63
CYP,2019,Other Renewables,0.0
CYP,2019,Solar,0.22
CYP,2019,Wind,0.24
CYP,2020,Bioenergy,0.06
CYP,2020,Coal,0.0
CYP,2020,Gas,0.0
CYP,2020,Hydro,0.0
CYP,2020,Nuclear,0.0
CYP,2020,Other Fossil,4.25
CYP,2020,Other Renewables,0.0
CYP,2020,Solar,0.3
CYP,2020,Wind,0.24
CYP,2021,Bioenergy,0.06
CYP,2021,Coal,0.0
CYP,2021,Gas,0.0
CYP,2021,Hydro,0.0
CYP,2021,Nuclear,0.0
CYP,2021,Other Fossil,4.34
CYP,2021,Other Renewables,0.0
CYP,2021,Solar,0.47
CYP,2021,Wind,0.25
CYP,2022,Bioenergy,0.06
CYP,2022,Coal,0.0
CYP,2022,Gas,0.0
CYP,2022,Hydro,0.0
CYP,2022,Nuclear,0.0
CYP,2022,Other Fossil,4.38
CYP,2022,Other Renewables,0.0
CYP,2022,Solar,0.6
CYP,2022,Wind,0.22
CYP,2023,Bioenergy,0.05
CYP,2023,Coal,0.0
CYP,2023,Gas,0.0
CYP,2023,Hydro,0.0
CYP,2023,Nuclear,0.0
CYP,2023,Other Fossil,4.24
CYP,2023,Other Renewables,0.0
CYP,2023,Solar,0.83
CYP,2023,Wind,0.21
CYP,2024,Bioenergy,0.06
CYP,2024,Coal,0.0
CYP,2024,Gas,0.0
CYP,2024,Hydro,0.0
CYP,2024,Nuclear,0.0
CYP,2024,Other Fossil,4.4
CYP,2024,Other Renewables,0.0
CYP,2024,Solar,1.11
CYP,2024,Wind,0.22
CYP,2025,Bioenergy,0.06
CYP,2025,Coal,0.0
CYP,2025,Gas,0.0
CYP,2025,Hydro,0.0
CYP,2025,Nuclear,0.0
CYP,2025,Other Fossil,4.27
CYP,2025,Other Renewables,0.0
CYP,2025,Solar,1.37
CYP,2025,Wind,0.21
CZE,2000,Bioenergy,0.52
CZE,2000,Coal,52.75
CZE,2000,Gas,1.69
CZE,2000,Hydro,1.76
CZE,2000,Nuclear,13.59
CZE,2000,Other Fossil,2.59
CZE,2000,Other Renewables,0.0
CZE,2000,Solar,0.0
CZE,2000,Wind,0.0
CZE,2001,Bioenergy,0.52
CZE,2001,Coal,52.59
CZE,2001,Gas,1.58
CZE,2001,Hydro,2.05
CZE,2001,Nuclear,14.75
CZE,2001,Other Fossil,2.73
CZE,2001,Other Renewables,0.0
CZE,2001,Solar,0.0
CZE,2002,Bioenergy,0.5
CZE,2002,Coal,49.91
CZE,2002,Gas,1.61
CZE,2002,Hydro,2.49
CZE,2002,Nuclear,18.74
CZE,2002,Other Fossil,2.75
CZE,2002,Other Renewables,0.0
CZE,2002,Solar,0.0
CZE,2002,Wind,0.0
CZE,2003,Bioenergy,0.49
CZE,2003,Coal,50.77
CZE,2003,Gas,1.58
CZE,2003,Hydro,1.38
CZE,2003,Nuclear,25.87
CZE,2003,Other Fossil,2.7
CZE,2003,Other Renewables,0.0
CZE,2003,Solar,0.0
CZE,2003,Wind,0.0
CZE,2004,Bioenergy,0.71
CZE,2004,Coal,50.31
CZE,2004,Gas,1.54
CZE,2004,Hydro,2.02
CZE,2004,Nuclear,26.33
CZE,2004,Other Fossil,2.87
CZE,2004,Other Renewables,0.0
CZE,2004,Solar,0.0
CZE,2004,Wind,0.01
CZE,2005,Bioenergy,0.73
CZE,2005,Coal,49.52
CZE,2005,Gas,1.47
CZE,2005,Hydro,2.38
CZE,2005,Nuclear,24.73
CZE,2005,Other Fossil,3.08
CZE,2005,Other Renewables,0.0
CZE,2005,Solar,0.0
CZE,2005,Wind,0.02
CZE,2006,Bioenergy,0.92
CZE,2006,Coal,49.65
CZE,2006,Gas,1.57
CZE,2006,Hydro,2.55
CZE,2006,Nuclear,26.05
CZE,2006,Other Fossil,2.87
CZE,2006,Other Renewables,0.0
CZE,2006,Solar,0.0
CZE,2006,Wind,0.05
CZE,2007,Bioenergy,1.2
CZE,2007,Coal,53.79
CZE,2007,Gas,1.37
CZE,2007,Hydro,2.09
CZE,2007,Nuclear,26.17
CZE,2007,Other Fossil,3.02
CZE,2007,Other Renewables,0.0
CZE,2007,Solar,0.0
CZE,2007,Wind,0.13
CZE,2008,Bioenergy,1.45
CZE,2008,Coal,48.77
CZE,2008,Gas,1.02
CZE,2008,Hydro,2.02
CZE,2008,Nuclear,26.55
CZE,2008,Other Fossil,3.22
CZE,2008,Other Renewables,0.0
CZE,2008,Solar,0.01
CZE,2008,Wind,0.24
CZE,2009,Bioenergy,1.85
CZE,2009,Coal,45.94
CZE,2009,Gas,0.98
CZE,2009,Hydro,2.43
CZE,2009,Nuclear,27.21
CZE,2009,Other Fossil,2.85
CZE,2009,Other Renewables,0.0
CZE,2009,Solar,0.09
CZE,2009,Wind,0.29
CZE,2010,Bioenergy,2.16
CZE,2010,Coal,46.9
CZE,2010,Gas,1.38
CZE,2010,Hydro,2.79
CZE,2010,Nuclear,28.0
CZE,2010,Other Fossil,3.03
CZE,2010,Other Renewables,0.0
CZE,2010,Solar,0.62
CZE,2010,Wind,0.34
CZE,2011,Bioenergy,2.7
CZE,2011,Coal,46.68
CZE,2011,Gas,1.41
CZE,2011,Hydro,1.96
CZE,2011,Nuclear,28.28
CZE,2011,Other Fossil,3.03
CZE,2011,Other Renewables,0.0
CZE,2011,Solar,2.18
CZE,2011,Wind,0.4
CZE,2012,Bioenergy,3.37
CZE,2012,Coal,43.98
CZE,2012,Gas,1.49
CZE,2012,Hydro,2.13
CZE,2012,Nuclear,30.32
CZE,2012,Other Fossil,2.72
CZE,2012,Other Renewables,0.0
CZE,2012,Solar,2.15
CZE,2012,Wind,0.42
CZE,2013,Bioenergy,4.06
CZE,2013,Coal,41.12
CZE,2013,Gas,2.04
CZE,2013,Hydro,2.73
CZE,2013,Nuclear,30.75
CZE,2013,Other Fossil,2.7
CZE,2013,Other Renewables,0.0
CZE,2013,Solar,2.03
CZE,2013,Wind,0.48
CZE,2014,Bioenergy,4.66
CZE,2014,Coal,40.73
CZE,2014,Gas,1.82
CZE,2014,Hydro,1.91
CZE,2014,Nuclear,30.33
CZE,2014,Other Fossil,2.93
CZE,2014,Other Renewables,0.0
CZE,2014,Solar,2.12
CZE,2014,Wind,0.48
CZE,2015,Bioenergy,4.79
CZE,2015,Coal,41.14
CZE,2015,Gas,2.28
CZE,2015,Hydro,1.79
CZE,2015,Nuclear,26.84
CZE,2015,Other Fossil,2.82
CZE,2015,Other Renewables,0.0
CZE,2015,Solar,2.26
CZE,2015,Wind,0.57
CZE,2016,Bioenergy,4.76
CZE,2016,Coal,41.97
CZE,2016,Gas,3.73
CZE,2016,Hydro,2.0
CZE,2016,Nuclear,24.1
CZE,2016,Other Fossil,2.81
CZE,2016,Other Renewables,0.0
CZE,2016,Solar,2.13
CZE,2016,Wind,0.5
CZE,2017,Bioenergy,4.97
CZE,2017,Coal,41.44
CZE,2017,Gas,3.7
CZE,2017,Hydro,1.87
CZE,2017,Nuclear,28.34
CZE,2017,Other Fossil,2.65
CZE,2017,Other Renewables,0.0
CZE,2017,Solar,2.2
CZE,2017,Wind,0.59
CZE,2018,Bioenergy,4.83
CZE,2018,Coal,41.2
CZE,2018,Gas,3.77
CZE,2018,Hydro,1.63
CZE,2018,Nuclear,29.92
CZE,2018,Other Fossil,2.52
CZE,2018,Other Renewables,0.0
CZE,2018,Solar,2.36
CZE,2018,Wind,0.61
CZE,2019,Bioenergy,5.03
CZE,2019,Coal,37.33
CZE,2019,Gas,5.81
CZE,2019,Hydro,2.01
CZE,2019,Nuclear,30.25
CZE,2019,Other Fossil,2.27
CZE,2019,Other Renewables,0.0
CZE,2019,Solar,2.32
CZE,2019,Wind,0.7
CZE,2020,Bioenergy,5.21
CZE,2020,Coal,31.0
CZE,2020,Gas,6.87
CZE,2020,Hydro,2.14
CZE,2020,Nuclear,30.04
CZE,2020,Other Fossil,1.85
CZE,2020,Other Renewables,0.0
CZE,2020,Solar,2.29
CZE,2020,Wind,0.7
CZE,2021,Bioenergy,5.38
CZE,2021,Coal,34.18
CZE,2021,Gas,7.31
CZE,2021,Hydro,2.41
CZE,2021,Nuclear,30.73
CZE,2021,Other Fossil,0.8
CZE,2021,Other Renewables,0.0
CZE,2021,Solar,2.25
CZE,2021,Wind,0.6
CZE,2022,Bioenergy,5.41
CZE,2022,Coal,36.88
CZE,2022,Gas,4.33
CZE,2022,Hydro,2.09
CZE,2022,Nuclear,31.02
CZE,2022,Other Fossil,0.73
CZE,2022,Other Renewables,0.0
CZE,2022,Solar,2.63
CZE,2022,Wind,0.64
CZE,2023,Bioenergy,5.19
CZE,2023,Coal,29.94
CZE,2023,Gas,3.68
CZE,2023,Hydro,2.36
CZE,2023,Nuclear,30.41
CZE,2023,Other Fossil,0.63
CZE,2023,Other Renewables,0.0
CZE,2023,Solar,2.89
CZE,2023,Wind,0.7
CZE,2024,Bioenergy,5.38
CZE,2024,Coal,26.52
CZE,2024,Gas,3.79
CZE,2024,Hydro,2.66
CZE,2024,Nuclear,29.7
CZE,2024,Other Fossil,0.5
CZE,2024,Other Renewables,0.0
CZE,2024,Solar,3.59
CZE,2024,Wind,0.67
CZE,2025,Bioenergy,6.05
CZE,2025,Coal,26.6
CZE,2025,Gas,4.08
CZE,2025,Hydro,1.71
CZE,2025,Nuclear,31.94
CZE,2025,Other Fossil,0.16
CZE,2025,Other Renewables,0.0
CZE,2025,Solar,4.39
CZE,2025,Wind,0.57
DEU,2000,Bioenergy,4.33
DEU,2000,Coal,296.68
DEU,2000,Gas,49.2
DEU,2000,Hydro,21.73
DEU,2000,Nuclear,169.61
DEU,2000,Other Fossil,18.05
DEU,2000,Other Renewables,0.0
DEU,2000,Solar,0.0
DEU,2000,Wind,9.35
DEU,2001,Bioenergy,4.59
DEU,2001,Coal,293.74
DEU,2001,Gas,55.5
DEU,2001,Hydro,22.73
DEU,2001,Nuclear,171.3
DEU,2001,Other Fossil,20.52
DEU,2001,Other Renewables,0.0
DEU,2001,Solar,0.1
DEU,2001,Wind,10.46
DEU,2002,Bioenergy,5.31
DEU,2002,Coal,299.6
DEU,2002,Gas,56.3
DEU,2002,Hydro,23.12
DEU,2002,Nuclear,164.84
DEU,2002,Other Fossil,18.53
DEU,2002,Other Renewables,0.0
DEU,2002,Solar,0.2
DEU,2002,Wind,15.86
DEU,2003,Bioenergy,8.95
DEU,2003,Coal,304.63
DEU,2003,Gas,62.59
DEU,2003,Hydro,18.32
DEU,2003,Nuclear,165.06
DEU,2003,Other Fossil,23.08
DEU,2003,Other Renewables,0.0
DEU,2003,Solar,0.31
DEU,2003,Wind,19.09
DEU,2004,Bioenergy,10.64
DEU,2004,Coal,298.77
DEU,2004,Gas,62.67
DEU,2004,Hydro,20.75
DEU,2004,Nuclear,167.07
DEU,2004,Other Fossil,23.12
DEU,2004,Other Renewables,0.0
DEU,2004,Solar,0.56
DEU,2004,Wind,26.02
DEU,2005,Bioenergy,14.71
DEU,2005,Coal,288.14
DEU,2005,Gas,72.19
DEU,2005,Hydro,19.64
DEU,2005,Nuclear,163.05
DEU,2005,Other Fossil,26.53
DEU,2005,Other Renewables,0.0
DEU,2005,Solar,1.31
DEU,2005,Wind,27.77
DEU,2006,Bioenergy,18.94
DEU,2006,Coal,288.93
DEU,2006,Gas,74.73
DEU,2006,Hydro,20.03
DEU,2006,Nuclear,167.27
DEU,2006,Other Fossil,26.71
DEU,2006,Other Renewables,0.0
DEU,2006,Solar,2.27
DEU,2006,Wind,31.32
DEU,2007,Bioenergy,24.62
DEU,2007,Coal,297.1
DEU,2007,Gas,77.45
DEU,2007,Hydro,21.17
DEU,2007,Nuclear,140.53
DEU,2007,Other Fossil,26.58
DEU,2007,Other Renewables,0.0
DEU,2007,Solar,3.14
DEU,2007,Wind,40.51
DEU,2008,Bioenergy,28.02
DEU,2008,Coal,275.21
DEU,2008,Gas,88.48
DEU,2008,Hydro,20.44
DEU,2008,Nuclear,148.49
DEU,2008,Other Fossil,25.74
DEU,2008,Other Renewables,0.02
DEU,2008,Solar,4.51
DEU,2008,Wind,41.38
DEU,2009,Bioenergy,30.89
DEU,2009,Coal,253.45
DEU,2009,Gas,80.27
DEU,2009,Hydro,19.03
DEU,2009,Nuclear,134.93
DEU,2009,Other Fossil,23.23
DEU,2009,Other Renewables,0.02
DEU,2009,Solar,6.72
DEU,2009,Wind,39.42
DEU,2010,Bioenergy,33.92
DEU,2010,Coal,262.89
DEU,2010,Gas,88.76
DEU,2010,Hydro,20.95
DEU,2010,Nuclear,140.56
DEU,2010,Other Fossil,26.59
DEU,2010,Other Renewables,0.03
DEU,2010,Solar,11.96
DEU,2010,Wind,38.55
DEU,2011,Bioenergy,36.89
DEU,2011,Coal,262.46
DEU,2011,Gas,85.67
DEU,2011,Hydro,17.67
DEU,2011,Nuclear,107.97
DEU,2011,Other Fossil,24.47
DEU,2011,Other Renewables,0.02
DEU,2011,Solar,19.99
DEU,2011,Wind,49.86
DEU,2012,Bioenergy,43.2
DEU,2012,Coal,276.23
DEU,2012,Gas,75.95
DEU,2012,Hydro,21.75
DEU,2012,Nuclear,99.46
DEU,2012,Other Fossil,24.77
DEU,2012,Other Renewables,0.03
DEU,2012,Solar,26.74
DEU,2012,Wind,51.68
DEU,2013,Bioenergy,45.51
DEU,2013,Coal,288.2
DEU,2013,Gas,67.0
DEU,2013,Hydro,23.0
DEU,2013,Nuclear,97.29
DEU,2013,Other Fossil,25.25
DEU,2013,Other Renewables,0.08
DEU,2013,Solar,30.62
DEU,2013,Wind,52.74
DEU,2014,Bioenergy,48.29
DEU,2014,Coal,274.41
DEU,2014,Gas,60.61
DEU,2014,Hydro,19.59
DEU,2014,Nuclear,97.13
DEU,2014,Other Fossil,24.67
DEU,2014,Other Renewables,0.1
DEU,2014,Solar,35.45
DEU,2014,Wind,58.5
DEU,2015,Bioenergy,50.33
DEU,2015,Coal,272.2
DEU,2015,Gas,61.47
DEU,2015,Hydro,18.98
DEU,2015,Nuclear,91.79
DEU,2015,Other Fossil,25.57
DEU,2015,Other Renewables,0.13
DEU,2015,Solar,38.08
DEU,2015,Wind,80.62
DEU,2016,Bioenergy,50.93
DEU,2016,Coal,261.75
DEU,2016,Gas,80.62
DEU,2016,Hydro,20.55
DEU,2016,Nuclear,84.63
DEU,2016,Other Fossil,25.39
DEU,2016,Other Renewables,0.17
DEU,2016,Solar,37.56
DEU,2016,Wind,79.92
DEU,2017,Bioenergy,50.92
DEU,2017,Coal,241.26
DEU,2017,Gas,86.04
DEU,2017,Hydro,20.15
DEU,2017,Nuclear,76.32
DEU,2017,Other Fossil,25.16
DEU,2017,Other Renewables,0.16
DEU,2017,Solar,38.76
DEU,2017,Wind,105.69
DEU,2018,Bioenergy,50.79
DEU,2018,Coal,228.16
DEU,2018,Gas,81.56
DEU,2018,Hydro,17.69
DEU,2018,Nuclear,76.0
DEU,2018,Other Fossil,23.63
DEU,2018,Other Renewables,0.18
DEU,2018,Solar,44.32
DEU,2018,Wind,109.95
DEU,2019,Bioenergy,50.13
DEU,2019,Coal,171.45
DEU,2019,Gas,90.0
DEU,2019,Hydro,19.73
DEU,2019,Nuclear,75.07
DEU,2019,Other Fossil,22.4
DEU,2019,Other Renewables,0.2
DEU,2019,Solar,45.22
DEU,2019,Wind,125.89
DEU,2020,Bioenergy,50.93
DEU,2020,Coal,134.6
DEU,2020,Gas,95.0
DEU,2020,Hydro,18.72
DEU,2020,Nuclear,64.38
DEU,2020,Other Fossil,21.28
DEU,2020,Other Renewables,0.23
DEU,2020,Solar,49.5
DEU,2020,Wind,132.11
DEU,2021,Bioenergy,49.1
DEU,2021,Coal,164.65
DEU,2021,Gas,90.31
DEU,2021,Hydro,19.66
DEU,2021,Nuclear,69.13
DEU,2021,Other Fossil,22.24
DEU,2021,Other Renewables,0.24
DEU,2021,Solar,49.34
DEU,2021,Wind,114.16
DEU,2022,Bioenergy,48.6
DEU,2022,Coal,179.93
DEU,2022,Gas,79.05
DEU,2022,Hydro,17.62
DEU,2022,Nuclear,34.71
DEU,2022,Other Fossil,21.65
DEU,2022,Other Renewables,0.21
DEU,2022,Solar,60.3
DEU,2022,Wind,124.81
DEU,2023,Bioenergy,51.26
